id,productId,root_name,diseaseId,disease,articles_count,category,calculated_dw,article_number,title,pubmed,PMID,doi,DOI,pmc,PMCID,pubtypes,disease_rates,diseases_rate_all_null,ai_extracted_types,ai_calculated_rate,disease_rate_combination,name,item_name,another_item,processing_status,dynamic_root_causes,labs,createdAt,updatedAt,scientific_name,code,foundation_url,icd_title,ai_pubtypes
2212569,497,chocolate,1,type 2 diabetes mellitus,2,ready,4,2,Polyphenols and Glycemic Control.,https://pubmed.ncbi.nlm.nih.gov/26742071/,26742071,https://doi.org/10.3390/nu8010017,10.3390/nu8010017,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4728631/,PMC4728631,"Journal Article, Review",2,0,NULL,NULL,0,chocolate and type 2 diabetes mellitus,NULL,Pomegranate,food,"{""1"":{""name"":""insulin resistance"",""benefit_exactly"":null,""benefit_descriptive"":null}}","[{""type"":""glucose"",""name"":""fasting plasma glucose"",""benefit"":null,""short_description"":null,""quantity"":null},{""type"":""hba1c"",""name"":""HbA1c"",""benefit"":null,""short_description"":null,""quantity"":null},{""type"":""insulin"",""name"":""insulin levels"",""benefit"":null,""short_description"":null,""quantity"":null}]",2026-06-04 18:56:47.786+02,2026-06-04 21:03:30.941+02,Theobroma cacao,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,Review
2212569,0,polyphenols,1,type 2 diabetes mellitus,32,ready,0,24,Polyphenols and Glycemic Control.,https://pubmed.ncbi.nlm.nih.gov/26742071/,26742071,https://doi.org/10.3390/nu8010017,10.3390/nu8010017,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4728631/,PMC4728631,"Journal Article, Review",2,0,NULL,NULL,2,polyphenols and type 2 diabetes mellitus,NULL,Pomegranate,dietary intake,"{""1"":{""name"":""insulin resistance"",""benefit_exactly"":""Polyphenols may enhance insulin-dependent glucose uptake, activate 5′ adenosine monophosphate-activated protein kinase (AMPK), modify the microbiome and have anti-inflammatory effects."",""benefit_descriptive"":""Polyphenols improve insulin sensitivity and glucose metabolism through multiple mechanisms.""},""38"":{""name"":""glucose absorption"",""benefit_exactly"":""Polyphenols may inhibit glucose absorption in the intestine by sodium-dependent glucose transporter 1 (SGLT1)."",""benefit_descriptive"":""Polyphenols reduce glucose absorption in the intestines.""},""39"":{""name"":""hepatic glucose output"",""benefit_exactly"":""Polyphenols may reduce hepatic glucose output."",""benefit_descriptive"":""Polyphenols decrease glucose production in the liver.""}}","[{""type"":""glucose"",""name"":""fasting plasma glucose"",""benefit"":null,""short_description"":null,""quantity"":null},{""type"":""hba1c"",""name"":""HbA1c"",""benefit"":null,""short_description"":null,""quantity"":null},{""type"":""insulin"",""name"":""insulin levels"",""benefit"":null,""short_description"":null,""quantity"":null}]",2026-06-04 18:56:47.786+02,2026-06-04 21:03:30.941+02,,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,Review
2212569,752,olive oil,1,type 2 diabetes mellitus,2,ready,4,2,Polyphenols and Glycemic Control.,https://pubmed.ncbi.nlm.nih.gov/26742071/,26742071,https://doi.org/10.3390/nu8010017,10.3390/nu8010017,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4728631/,PMC4728631,"Journal Article, Review",2,0,NULL,NULL,0,olive oil and type 2 diabetes mellitus,NULL,Pomegranate,oil,"{""1"":{""name"":""insulin resistance"",""benefit_exactly"":null,""benefit_descriptive"":null}}","[{""type"":""glucose"",""name"":""fasting plasma glucose"",""benefit"":null,""short_description"":null,""quantity"":null},{""type"":""hba1c"",""name"":""HbA1c"",""benefit"":null,""short_description"":null,""quantity"":null},{""type"":""insulin"",""name"":""insulin levels"",""benefit"":null,""short_description"":null,""quantity"":null}]",2026-06-04 18:56:47.786+02,2026-06-04 21:03:30.941+02,Olea europaea,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,Review
2212569,22,grape,1,type 2 diabetes mellitus,4,ready,16,3,Polyphenols and Glycemic Control.,https://pubmed.ncbi.nlm.nih.gov/26742071/,26742071,https://doi.org/10.3390/nu8010017,10.3390/nu8010017,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4728631/,PMC4728631,"Journal Article, Review",2,0,NULL,NULL,2,grape and type 2 diabetes mellitus,NULL,Pomegranate,fruit,"{""1"":{""name"":""insulin resistance"",""benefit_exactly"":""Grape seed-derived procyanidins improved insulin sensitivity by activation of 5′ adenosine monophosphate-activated protein kinase (AMPK)."",""benefit_descriptive"":""Grape seed procyanidins improve insulin sensitivity.""}}","[{""type"":""glucose"",""name"":""fasting plasma glucose"",""benefit"":null,""short_description"":null,""quantity"":null},{""type"":""hba1c"",""name"":""HbA1c"",""benefit"":null,""short_description"":null,""quantity"":null},{""type"":""insulin"",""name"":""insulin levels"",""benefit"":null,""short_description"":null,""quantity"":null}]",2026-06-04 18:56:47.786+02,2026-06-04 21:03:30.941+02,Vitis vinifera,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,Review
2212569,24,apple,1,type 2 diabetes mellitus,3,ready,12,2,Polyphenols and Glycemic Control.,https://pubmed.ncbi.nlm.nih.gov/26742071/,26742071,https://doi.org/10.3390/nu8010017,10.3390/nu8010017,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4728631/,PMC4728631,"Journal Article, Review",2,0,NULL,NULL,2,apple and type 2 diabetes mellitus,NULL,Pomegranate,fruit,"{""1"":{""name"":""insulin resistance"",""benefit_exactly"":""Apple consumption was associated with a 28% lower T2D risk."",""benefit_descriptive"":""Apple consumption reduces the risk of type 2 diabetes.""}}","[{""type"":""glucose"",""name"":""fasting plasma glucose"",""benefit"":null,""short_description"":null,""quantity"":null},{""type"":""hba1c"",""name"":""HbA1c"",""benefit"":null,""short_description"":null,""quantity"":null},{""type"":""insulin"",""name"":""insulin levels"",""benefit"":null,""short_description"":null,""quantity"":null}]",2026-06-04 18:56:47.786+02,2026-06-04 21:03:30.941+02,Malus domestica,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,Review
2212569,63,pomegranate,1,type 2 diabetes mellitus,19,ready,285,19,Polyphenols and Glycemic Control.,https://pubmed.ncbi.nlm.nih.gov/26742071/,26742071,https://doi.org/10.3390/nu8010017,10.3390/nu8010017,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4728631/,PMC4728631,"Journal Article, Review",2,0,NULL,NULL,0,pomegranate and type 2 diabetes mellitus,NULL,Pomegranate,fruit,"{""1"":{""name"":""insulin resistance"",""benefit_exactly"":null,""benefit_descriptive"":null}}","[{""type"":""glucose"",""name"":""fasting plasma glucose"",""benefit"":null,""short_description"":null,""quantity"":null},{""type"":""hba1c"",""name"":""HbA1c"",""benefit"":null,""short_description"":null,""quantity"":null},{""type"":""insulin"",""name"":""insulin levels"",""benefit"":null,""short_description"":null,""quantity"":null}]",2026-06-04 18:56:47.786+02,2026-06-04 21:03:30.941+02,Punica granatum,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,Review
2212569,77,cinnamon,1,type 2 diabetes mellitus,1,ready,4,1,Polyphenols and Glycemic Control.,https://pubmed.ncbi.nlm.nih.gov/26742071/,26742071,https://doi.org/10.3390/nu8010017,10.3390/nu8010017,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4728631/,PMC4728631,"Journal Article, Review",2,0,NULL,NULL,2,cinnamon and type 2 diabetes mellitus,NULL,Pomegranate,spice,"{""1"":{""name"":""insulin resistance"",""benefit_exactly"":""Cinnamon has shown potential to promote insulin signalling, and GLUT4 translocation in Swiss albino mouse embryo fibroblast line 3T3-L1 adipocytes."",""benefit_descriptive"":""Cinnamon improves insulin signaling and glucose uptake.""}}","[{""type"":""glucose"",""name"":""fasting plasma glucose"",""benefit"":null,""short_description"":null,""quantity"":null},{""type"":""hba1c"",""name"":""HbA1c"",""benefit"":null,""short_description"":null,""quantity"":null},{""type"":""insulin"",""name"":""insulin levels"",""benefit"":null,""short_description"":null,""quantity"":null}]",2026-06-04 18:56:47.786+02,2026-06-04 21:03:30.941+02,Cinnamomum verum,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,Review
2212569,720,tea,1,type 2 diabetes mellitus,2,ready,8,2,Polyphenols and Glycemic Control.,https://pubmed.ncbi.nlm.nih.gov/26742071/,26742071,https://doi.org/10.3390/nu8010017,10.3390/nu8010017,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4728631/,PMC4728631,"Journal Article, Review",2,0,NULL,NULL,2,tea and type 2 diabetes mellitus,NULL,Pomegranate,beverage,"{""1"":{""name"":""insulin resistance"",""benefit_exactly"":""Green tea consumption was positively associated with HOMA–IR."",""benefit_descriptive"":""Green tea improves insulin resistance.""}}","[{""type"":""glucose"",""name"":""fasting plasma glucose"",""benefit"":null,""short_description"":null,""quantity"":null},{""type"":""hba1c"",""name"":""HbA1c"",""benefit"":null,""short_description"":null,""quantity"":null},{""type"":""insulin"",""name"":""insulin levels"",""benefit"":null,""short_description"":null,""quantity"":null}]",2026-06-04 18:56:47.786+02,2026-06-04 21:03:30.941+02,Camellia sinensis,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,Review
2212569,791,coffee,1,type 2 diabetes mellitus,3,ready,12,3,Polyphenols and Glycemic Control.,https://pubmed.ncbi.nlm.nih.gov/26742071/,26742071,https://doi.org/10.3390/nu8010017,10.3390/nu8010017,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4728631/,PMC4728631,"Journal Article, Review",2,0,NULL,NULL,2,coffee and type 2 diabetes mellitus,NULL,Pomegranate,beverage,"{""1"":{""name"":""insulin resistance"",""benefit_exactly"":""Coffee consumption was associated with decreased fasting insulin and 2-h post-load glucose, and increased insulin sensitivity."",""benefit_descriptive"":""Coffee improves insulin sensitivity and reduces blood glucose levels.""}}","[{""type"":""glucose"",""name"":""fasting plasma glucose"",""benefit"":""Coffee consumption was associated with decreased fasting insulin and 2-h post-load glucose."",""short_description"":""Coffee reduces fasting glucose levels."",""quantity"":null},{""type"":""hba1c"",""name"":""HbA1c"",""benefit"":null,""short_description"":null,""quantity"":null},{""type"":""insulin"",""name"":""insulin levels"",""benefit"":""Coffee consumption was associated with decreased fasting insulin."",""short_description"":""Coffee reduces insulin levels."",""quantity"":null}]",2026-06-04 18:56:47.786+02,2026-06-04 21:03:30.941+02,Coffea spp.,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,Review
2212570,0,purple cauliflower,1,type 2 diabetes mellitus,32,ready,0,25,Anthocyanins: Potential Therapeutic Approaches towards Obesity and Diabetes Mellitus Type 2.,https://pubmed.ncbi.nlm.nih.gov/36770906/,36770906,https://doi.org/10.3390/molecules28031237,10.3390/molecules28031237,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9919338/,PMC9919338,"Journal Article, Review",2,0,NULL,NULL,2,purple cauliflower and type 2 diabetes mellitus,NULL,Pomegranate,raw,"{""2"":{""name"":""oxidative stress"",""benefit_exactly"":""Anthocyanins have been correlated with lower incidence of type 2 diabetes in humans."",""benefit_descriptive"":""Anthocyanins in purple cauliflower reduce oxidative stress, which is a contributing factor to type 2 diabetes.""}}","[{""type"":""glucose"",""name"":""glucose"",""benefit"":""Recent studies (in vitro and in vivo) have revealed the beneficial glucose control properties of anthocyanins."",""short_description"":""Anthocyanins in purple cauliflower help regulate blood glucose levels, which is beneficial for managing type 2 diabetes."",""quantity"":null}]",2026-06-04 16:37:38.908+02,2026-06-04 21:03:30.941+02,Brassica oleracea var. botrytis,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,Review
2212570,7,strawberry,1,type 2 diabetes mellitus,1,ready,4,1,Anthocyanins: Potential Therapeutic Approaches towards Obesity and Diabetes Mellitus Type 2.,https://pubmed.ncbi.nlm.nih.gov/36770906/,36770906,https://doi.org/10.3390/molecules28031237,10.3390/molecules28031237,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9919338/,PMC9919338,"Journal Article, Review",2,0,NULL,NULL,2,strawberry and type 2 diabetes mellitus,NULL,Pomegranate,raw,"{""2"":{""name"":""oxidative stress"",""benefit_exactly"":""Anthocyanins have been correlated with lower incidence of type 2 diabetes in humans."",""benefit_descriptive"":""Anthocyanins in strawberries reduce oxidative stress, which is a contributing factor to type 2 diabetes.""}}","[{""type"":""glucose"",""name"":""glucose"",""benefit"":""Recent studies (in vitro and in vivo) have revealed the beneficial glucose control properties of anthocyanins."",""short_description"":""Anthocyanins in strawberries help regulate blood glucose levels, which is beneficial for managing type 2 diabetes."",""quantity"":null}]",2026-06-04 16:37:38.908+02,2026-06-04 21:03:30.941+02,Fragaria × ananassa,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,Review
2212570,8,raspberry,1,type 2 diabetes mellitus,1,ready,4,1,Anthocyanins: Potential Therapeutic Approaches towards Obesity and Diabetes Mellitus Type 2.,https://pubmed.ncbi.nlm.nih.gov/36770906/,36770906,https://doi.org/10.3390/molecules28031237,10.3390/molecules28031237,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9919338/,PMC9919338,"Journal Article, Review",2,0,NULL,NULL,2,raspberry and type 2 diabetes mellitus,NULL,Pomegranate,extract,"{""2"":{""name"":""oxidative stress"",""benefit_exactly"":""Anthocyanins have been correlated with lower incidence of type 2 diabetes in humans."",""benefit_descriptive"":""Anthocyanins in raspberries reduce oxidative stress, which is a contributing factor to type 2 diabetes.""}}","[{""type"":""glucose"",""name"":""glucose"",""benefit"":""Recent studies (in vitro and in vivo) have revealed the beneficial glucose control properties of anthocyanins."",""short_description"":""Anthocyanins in raspberries help regulate blood glucose levels, which is beneficial for managing type 2 diabetes."",""quantity"":null}]",2026-06-04 16:37:38.908+02,2026-06-04 21:03:30.941+02,Rubus idaeus,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,Review
2212570,22,grapes,1,type 2 diabetes mellitus,4,ready,16,4,Anthocyanins: Potential Therapeutic Approaches towards Obesity and Diabetes Mellitus Type 2.,https://pubmed.ncbi.nlm.nih.gov/36770906/,36770906,https://doi.org/10.3390/molecules28031237,10.3390/molecules28031237,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9919338/,PMC9919338,"Journal Article, Review",2,0,NULL,NULL,2,grapes and type 2 diabetes mellitus,NULL,Pomegranate,raw,"{""2"":{""name"":""oxidative stress"",""benefit_exactly"":""Anthocyanins have been correlated with lower incidence of type 2 diabetes in humans."",""benefit_descriptive"":""Anthocyanins in grapes reduce oxidative stress, which is a contributing factor to type 2 diabetes.""}}","[{""type"":""glucose"",""name"":""glucose"",""benefit"":""Recent studies (in vitro and in vivo) have revealed the beneficial glucose control properties of anthocyanins."",""short_description"":""Anthocyanins in grapes help regulate blood glucose levels, which is beneficial for managing type 2 diabetes."",""quantity"":null}]",2026-06-04 16:37:38.908+02,2026-06-04 21:03:30.941+02,Vitis vinifera,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,Review
2212570,63,pomegranate,1,type 2 diabetes mellitus,19,ready,285,17,Anthocyanins: Potential Therapeutic Approaches towards Obesity and Diabetes Mellitus Type 2.,https://pubmed.ncbi.nlm.nih.gov/36770906/,36770906,https://doi.org/10.3390/molecules28031237,10.3390/molecules28031237,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9919338/,PMC9919338,"Journal Article, Review",2,0,NULL,NULL,2,pomegranate and type 2 diabetes mellitus,NULL,Pomegranate,raw,"{""2"":{""name"":""oxidative stress"",""benefit_exactly"":""Anthocyanins have been correlated with lower incidence of type 2 diabetes in humans."",""benefit_descriptive"":""Anthocyanins in pomegranate reduce oxidative stress, which is a contributing factor to type 2 diabetes.""}}","[{""type"":""glucose"",""name"":""glucose"",""benefit"":""Recent studies (in vitro and in vivo) have revealed the beneficial glucose control properties of anthocyanins."",""short_description"":""Anthocyanins in pomegranate help regulate blood glucose levels, which is beneficial for managing type 2 diabetes."",""quantity"":null}]",2026-06-04 16:37:38.908+02,2026-06-04 21:03:30.941+02,Punica granatum,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,Review
2212570,457,anthocyanins,1,type 2 diabetes mellitus,3,ready,12,3,Anthocyanins: Potential Therapeutic Approaches towards Obesity and Diabetes Mellitus Type 2.,https://pubmed.ncbi.nlm.nih.gov/36770906/,36770906,https://doi.org/10.3390/molecules28031237,10.3390/molecules28031237,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9919338/,PMC9919338,"Journal Article, Review",2,0,NULL,NULL,2,anthocyanins and type 2 diabetes mellitus,NULL,Pomegranate,extract,"{""1"":{""name"":""insulin resistance"",""benefit_exactly"":""Recent studies have shown that the anthocyanin-rich extract from the peri-layer of purple corn decreases insulin resistance and increases glucose uptake in 3T3-L1 adipocytes."",""benefit_descriptive"":""Anthocyanins improve insulin sensitivity and glucose metabolism, reducing insulin resistance.""},""2"":{""name"":""oxidative stress"",""benefit_exactly"":""Anthocyanins have been correlated with lower incidence of type 2 diabetes in humans."",""benefit_descriptive"":""Anthocyanins reduce oxidative stress, which is a contributing factor to type 2 diabetes.""}}","[{""type"":""glucose"",""name"":""glucose"",""benefit"":""Recent studies (in vitro and in vivo) have revealed the beneficial glucose control properties of anthocyanins."",""short_description"":""Anthocyanins help regulate blood glucose levels, which is beneficial for managing type 2 diabetes."",""quantity"":null},{""type"":""hba1c"",""name"":""HbA1c"",""benefit"":null,""short_description"":null,""quantity"":null}]",2026-06-04 16:37:38.908+02,2026-06-04 21:03:30.941+02,,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,Review
2212570,457,anthocyanins,4,obesity,1,ready,4,1,Anthocyanins: Potential Therapeutic Approaches towards Obesity and Diabetes Mellitus Type 2.,https://pubmed.ncbi.nlm.nih.gov/36770906/,36770906,https://doi.org/10.3390/molecules28031237,10.3390/molecules28031237,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9919338/,PMC9919338,"Journal Article, Review",2,0,NULL,NULL,2,anthocyanins and obesity,NULL,Pomegranate,extract,"{""40"":{""name"":""low-grade inflammation"",""benefit_exactly"":""Lifestyle changes are pillars within its therapeutics and, thus, current dietary modifications should include not only hypocaloric prescriptions with balanced macronutrient intake, preferably by increasing the amount of whole grains, fruits, vegetables, nuts and legumes, but in concomitance, bioactive substances, such as anthocyanins, have been correlated with lower incidence of this disease."",""benefit_descriptive"":""Anthocyanins help reduce low-grade inflammation associated with obesity.""}}","[{""type"":""c_reactive_protein"",""name"":""C-reactive protein"",""benefit"":null,""short_description"":null,""quantity"":null}]",2026-06-04 16:37:38.908+02,2026-06-04 21:03:30.941+02,,5B80.0,http://id.who.int/icd/entity/1664144906,Overweight,Review
2212571,791,coffee,12,liver fibrosis,1,ready,4,1,Health Effects of Coffee: Mechanism Unraveled?,https://pubmed.ncbi.nlm.nih.gov/32575704/,32575704,https://doi.org/10.3390/nu12061842,10.3390/nu12061842,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7353358/,PMC7353358,"Journal Article, Review",2,NULL,NULL,NULL,2,coffee and liver fibrosis,NULL,Pomegranate,brewed,"{""33"":{""name"":""fibrosis"",""benefit_exactly"":""Positive health outcomes include lower incidences of liver fibrosis."",""benefit_descriptive"":""Coffee consumption may reduce fibrosis, lowering the risk of liver fibrosis.""}}","[{""type"":""alt_gpt"",""name"":""ALT levels"",""benefit"":""No significant changes in ALT levels were reported."",""short_description"":null,""quantity"":null}]",2026-06-04 16:46:39.74+02,2026-06-04 21:03:30.941+02,Coffea spp.,DB94.2,http://id.who.int/icd/entity/2030367981,Alcoholic liver fibrosis,Review
2212571,791,coffee,11,gout,1,ready,4,1,Health Effects of Coffee: Mechanism Unraveled?,https://pubmed.ncbi.nlm.nih.gov/32575704/,32575704,https://doi.org/10.3390/nu12061842,10.3390/nu12061842,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7353358/,PMC7353358,"Journal Article, Review",2,NULL,NULL,NULL,2,coffee and gout,NULL,Pomegranate,brewed,"{""32"":{""name"":""uric acid levels"",""benefit_exactly"":""Positive health outcomes include lower incidences of gout."",""benefit_descriptive"":""Coffee consumption may reduce uric acid levels, lowering the risk of gout.""}}","[{""type"":""uric_acid"",""name"":""Uric acid levels"",""benefit"":""No specific lab changes mentioned."",""short_description"":null,""quantity"":null}]",2026-06-04 16:46:39.74+02,2026-06-04 21:03:30.941+02,Coffea spp.,FA25,http://id.who.int/icd/entity/395622227,Gout,Review
2212571,791,coffee,9,chronic liver disease,1,ready,4,1,Health Effects of Coffee: Mechanism Unraveled?,https://pubmed.ncbi.nlm.nih.gov/32575704/,32575704,https://doi.org/10.3390/nu12061842,10.3390/nu12061842,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7353358/,PMC7353358,"Journal Article, Review",2,NULL,NULL,NULL,2,coffee and chronic liver disease,NULL,Pomegranate,brewed,"{""30"":{""name"":""oxidative stress"",""benefit_exactly"":""The molecular mechanism responsible for these putative health effects is still unresolved."",""benefit_descriptive"":""Coffee consumption may reduce oxidative stress, contributing to lower risk of chronic liver disease.""}}","[{""type"":""alt_gpt"",""name"":""ALT levels"",""benefit"":""No significant changes in ALT levels were reported."",""short_description"":null,""quantity"":null}]",2026-06-04 16:46:39.74+02,2026-06-04 21:03:30.941+02,Coffea spp.,DB99.0,http://id.who.int/icd/entity/738694757,Chronic liver disease,Review
2212571,791,coffee,10,parkinson s disease,1,ready,4,1,Health Effects of Coffee: Mechanism Unraveled?,https://pubmed.ncbi.nlm.nih.gov/32575704/,32575704,https://doi.org/10.3390/nu12061842,10.3390/nu12061842,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7353358/,PMC7353358,"Journal Article, Review",2,NULL,NULL,NULL,2,coffee and parkinson s disease,NULL,Pomegranate,brewed,"{""31"":{""name"":""neurodegeneration"",""benefit_exactly"":""Positive health outcomes include lower incidences of Parkinson’s disease."",""benefit_descriptive"":""Coffee consumption may reduce the risk of Parkinson's disease by protecting against neurodegeneration.""}}","[{""type"":""micrornas"",""name"":""MicroRNA levels"",""benefit"":""No specific lab changes mentioned."",""short_description"":null,""quantity"":null}]",2026-06-04 16:46:39.74+02,2026-06-04 21:03:30.941+02,Coffea spp.,8A00.0,http://id.who.int/icd/entity/296066191,Parkinson disease,Review
2212571,791,coffee,14,liver cirrhosis,1,ready,4,1,Health Effects of Coffee: Mechanism Unraveled?,https://pubmed.ncbi.nlm.nih.gov/32575704/,32575704,https://doi.org/10.3390/nu12061842,10.3390/nu12061842,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7353358/,PMC7353358,"Journal Article, Review",2,NULL,NULL,NULL,2,coffee and liver cirrhosis,NULL,Pomegranate,brewed,"{""35"":{""name"":""fibrosis"",""benefit_exactly"":""Positive health outcomes include lower incidences of liver cirrhosis."",""benefit_descriptive"":""Coffee consumption may reduce fibrosis, lowering the risk of liver cirrhosis.""}}","[{""type"":""alt_gpt"",""name"":""ALT levels"",""benefit"":""No significant changes in ALT levels were reported."",""short_description"":null,""quantity"":null}]",2026-06-04 16:46:39.74+02,2026-06-04 21:03:30.941+02,Coffea spp.,XA5DY0,http://id.who.int/icd/entity/328366540,Liver,Review
2212571,791,coffee,15,liver cancer,1,ready,4,1,Health Effects of Coffee: Mechanism Unraveled?,https://pubmed.ncbi.nlm.nih.gov/32575704/,32575704,https://doi.org/10.3390/nu12061842,10.3390/nu12061842,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7353358/,PMC7353358,"Journal Article, Review",2,NULL,NULL,NULL,2,coffee and liver cancer,NULL,Pomegranate,brewed,"{""36"":{""name"":""oxidative stress"",""benefit_exactly"":""The molecular mechanism responsible for these putative health effects is still unresolved."",""benefit_descriptive"":""Coffee consumption may reduce oxidative stress, contributing to lower risk of liver cancer.""}}","[{""type"":""alt_gpt"",""name"":""ALT levels"",""benefit"":""No significant changes in ALT levels were reported."",""short_description"":null,""quantity"":null}]",2026-06-04 16:46:39.74+02,2026-06-04 21:03:30.941+02,Coffea spp.,XA5DY0,http://id.who.int/icd/entity/328366540,Liver,Review
2212571,0,cafestol,1,type 2 diabetes mellitus,32,ready,0,16,Health Effects of Coffee: Mechanism Unraveled?,https://pubmed.ncbi.nlm.nih.gov/32575704/,32575704,https://doi.org/10.3390/nu12061842,10.3390/nu12061842,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7353358/,PMC7353358,"Journal Article, Review",2,NULL,NULL,NULL,2,cafestol and type 2 diabetes mellitus,NULL,Pomegranate,present in coffee brew,"{""2"":{""name"":""oxidative stress"",""benefit_exactly"":""The molecular mechanism responsible for these putative health effects is still unresolved."",""benefit_descriptive"":""Cafestol may reduce oxidative stress, contributing to lower risk of type 2 diabetes.""}}","[{""type"":""glucose"",""name"":""glucose tolerance"",""benefit"":""No specific lab changes mentioned."",""short_description"":null,""quantity"":null}]",2026-06-04 16:46:39.74+02,2026-06-04 21:03:30.941+02,Cafestol,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,Review
2212571,791,coffee,1,type 2 diabetes mellitus,3,ready,12,1,Health Effects of Coffee: Mechanism Unraveled?,https://pubmed.ncbi.nlm.nih.gov/32575704/,32575704,https://doi.org/10.3390/nu12061842,10.3390/nu12061842,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7353358/,PMC7353358,"Journal Article, Review",2,NULL,NULL,NULL,2,coffee and type 2 diabetes mellitus,NULL,Pomegranate,brewed,"{""2"":{""name"":""oxidative stress"",""benefit_exactly"":""The molecular mechanism responsible for these putative health effects is still unresolved."",""benefit_descriptive"":""Coffee consumption may reduce oxidative stress, contributing to lower risk of type 2 diabetes.""},""8"":{""name"":""inflammation"",""benefit_exactly"":""There may be a mild favorable anti-inflammatory response of the immune system to coffee consumption."",""benefit_descriptive"":""Coffee may have mild anti-inflammatory effects, potentially reducing the risk of type 2 diabetes.""}}","[{""type"":""glucose"",""name"":""glucose tolerance"",""benefit"":""Impairment of glucose tolerance is observed after consumption of caffeinated, but not decaffeinated coffee."",""short_description"":""Decaffeinated coffee does not impair glucose tolerance, suggesting other phytochemicals may have beneficial effects."",""quantity"":null}]",2026-06-04 16:46:39.74+02,2026-06-04 21:03:30.941+02,Coffea spp.,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,Review
2212571,791,coffee,13,non alcoholic fatty liver disease,1,ready,4,1,Health Effects of Coffee: Mechanism Unraveled?,https://pubmed.ncbi.nlm.nih.gov/32575704/,32575704,https://doi.org/10.3390/nu12061842,10.3390/nu12061842,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7353358/,PMC7353358,"Journal Article, Review",2,NULL,NULL,NULL,2,coffee and non alcoholic fatty liver disease,NULL,Pomegranate,brewed,"{""34"":{""name"":""lipid metabolism"",""benefit_exactly"":""Positive health outcomes include lower incidences of non-alcoholic fatty liver disease."",""benefit_descriptive"":""Coffee consumption may improve lipid metabolism, reducing the risk of non-alcoholic fatty liver disease.""}}","[{""type"":""lipid_panel"",""name"":""Lipid panel"",""benefit"":""No specific lab changes mentioned."",""short_description"":null,""quantity"":null}]",2026-06-04 16:46:39.74+02,2026-06-04 21:03:30.941+02,Coffea spp.,DB92,http://id.who.int/icd/entity/1912806631,Non-alcoholic fatty liver disease,Review
